,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3349,Sudeste,SP,,35,,,,2023-05-30,22,45919049.0,6614068,0,180267,0,,,
3350,Sudeste,SP,,35,,,,2023-05-31,22,45919049.0,6614068,0,180267,0,,,
3351,Sudeste,SP,,35,,,,2023-06-01,22,45919049.0,6614068,0,180267,0,,,
3352,Sudeste,SP,,35,,,,2023-06-02,22,45919049.0,6614068,0,180267,0,,,
3353,Sudeste,SP,,35,,,,2023-06-03,22,45919049.0,6619932,5864,180343,76,,,
3354,Sudeste,SP,,35,,,,2023-06-04,23,45919049.0,6619932,0,180343,0,,,
3355,Sudeste,SP,,35,,,,2023-06-05,23,45919049.0,6619932,0,180343,0,,,
3356,Sudeste,SP,,35,,,,2023-06-06,23,45919049.0,6619932,0,180343,0,,,
3357,Sudeste,SP,,35,,,,2023-06-07,23,45919049.0,6619932,0,180343,0,,,
3358,Sudeste,SP,,35,,,,2023-06-08,23,45919049.0,6619932,0,180343,0,,,
3359,Sudeste,SP,,35,,,,2023-06-09,23,45919049.0,6619932,0,180343,0,,,
3360,Sul,PR,,41,,,,2023-01-01,1,11433957.0,2861213,0,45718,0,,,
3361,Sul,PR,,41,,,,2023-01-02,1,11433957.0,2863709,2496,45720,2,,,
3362,Sul,PR,,41,,,,2023-01-03,1,11433957.0,2865276,1567,45740,20,,,
3363,Sul,PR,,41,,,,2023-01-04,1,11433957.0,2867453,2177,45760,20,,,
3364,Sul,PR,,41,,,,2023-01-05,1,11433957.0,2869581,2128,45774,14,,,
3365,Sul,PR,,41,,,,2023-01-06,1,11433957.0,2871590,2009,45792,18,,,
3366,Sul,PR,,41,,,,2023-01-07,1,11433957.0,2873353,1763,45804,12,,,
3367,Sul,PR,,41,,,,2023-01-08,2,11433957.0,2873698,345,45805,1,,,
3368,Sul,PR,,41,,,,2023-01-09,2,11433957.0,2874116,418,45805,0,,,
3369,Sul,PR,,41,,,,2023-01-10,2,11433957.0,2889927,15811,45823,18,,,
3370,Sul,PR,,41,,,,2023-01-11,2,11433957.0,2891403,1476,45837,14,,,
3371,Sul,PR,,41,,,,2023-01-12,2,11433957.0,2893114,1711,45846,9,,,
3372,Sul,PR,,41,,,,2023-01-13,2,11433957.0,2895411,2297,45856,10,,,
3373,Sul,PR,,41,,,,2023-01-14,2,11433957.0,2896800,1389,45873,17,,,
3374,Sul,PR,,41,,,,2023-01-15,3,11433957.0,2897623,823,45874,1,,,
3375,Sul,PR,,41,,,,2023-01-16,3,11433957.0,2898613,990,45874,0,,,
3376,Sul,PR,,41,,,,2023-01-17,3,11433957.0,2900042,1429,45892,18,,,
3377,Sul,PR,,41,,,,2023-01-18,3,11433957.0,2900941,899,45898,6,,,
3378,Sul,PR,,41,,,,2023-01-19,3,11433957.0,2902250,1309,45902,4,,,
3379,Sul,PR,,41,,,,2023-01-20,3,11433957.0,2903031,781,45919,17,,,
3380,Sul,PR,,41,,,,2023-01-21,3,11433957.0,2904800,1769,45929,10,,,
3381,Sul,PR,,41,,,,2023-01-22,4,11433957.0,2904979,179,45929,0,,,
3382,Sul,PR,,41,,,,2023-01-23,4,11433957.0,2905057,78,45929,0,,,
3383,Sul,PR,,41,,,,2023-01-24,4,11433957.0,2905767,710,45934,5,,,
3384,Sul,PR,,41,,,,2023-01-25,4,11433957.0,2906407,640,45939,5,,,
3385,Sul,PR,,41,,,,2023-01-26,4,11433957.0,2907003,596,45947,8,,,
3386,Sul,PR,,41,,,,2023-01-27,4,11433957.0,2907588,585,45951,4,,,
3387,Sul,PR,,41,,,,2023-01-28,4,11433957.0,2908123,535,45957,6,,,
3388,Sul,PR,,41,,,,2023-01-29,5,11433957.0,2908234,111,45957,0,,,
3389,Sul,PR,,41,,,,2023-01-30,5,11433957.0,2908333,99,45958,1,,,
3390,Sul,PR,,41,,,,2023-01-31,5,11433957.0,2908910,577,45959,1,,,
3391,Sul,PR,,41,,,,2023-02-01,5,11433957.0,2909401,491,45962,3,,,
3392,Sul,PR,,41,,,,2023-02-02,5,11433957.0,2909845,444,45951,-11,,,
3393,Sul,PR,,41,,,,2023-02-03,5,11433957.0,2910220,375,45954,3,,,
3394,Sul,PR,,41,,,,2023-02-04,5,11433957.0,2910663,443,45957,3,,,
3395,Sul,PR,,41,,,,2023-02-05,6,11433957.0,2910776,113,45957,0,,,
3396,Sul,PR,,41,,,,2023-02-06,6,11433957.0,2910956,180,45957,0,,,
3397,Sul,PR,,41,,,,2023-02-07,6,11433957.0,2911352,396,45962,5,,,
3398,Sul,PR,,41,,,,2023-02-08,6,11433957.0,2911670,318,45966,4,,,
3399,Sul,PR,,41,,,,2023-02-09,6,11433957.0,2912213,543,45965,-1,,,
3400,Sul,PR,,41,,,,2023-02-10,6,11433957.0,2912736,523,45966,1,,,
3401,Sul,PR,,41,,,,2023-02-11,6,11433957.0,2913256,520,45973,7,,,
3402,Sul,PR,,41,,,,2023-02-12,7,11433957.0,2913392,136,45973,0,,,
3403,Sul,PR,,41,,,,2023-02-13,7,11433957.0,2913527,135,45973,0,,,
3404,Sul,PR,,41,,,,2023-02-14,7,11433957.0,2913709,182,45958,-15,,,
3405,Sul,PR,,41,,,,2023-02-15,7,11433957.0,2914069,360,45963,5,,,
3406,Sul,PR,,41,,,,2023-02-16,7,11433957.0,2914379,310,45959,-4,,,
3407,Sul,PR,,41,,,,2023-02-17,7,11433957.0,2914708,329,45961,2,,,
3408,Sul,PR,,41,,,,2023-02-18,7,11433957.0,2915047,339,45966,5,,,
3409,Sul,PR,,41,,,,2023-02-19,8,11433957.0,2915141,94,45966,0,,,
3410,Sul,PR,,41,,,,2023-02-20,8,11433957.0,2915184,43,45966,0,,,
3411,Sul,PR,,41,,,,2023-02-21,8,11433957.0,2915323,139,45967,1,,,
3412,Sul,PR,,41,,,,2023-02-22,8,11433957.0,2915407,84,45967,0,,,
3413,Sul,PR,,41,,,,2023-02-23,8,11433957.0,2915813,406,45969,2,,,
3414,Sul,PR,,41,,,,2023-02-24,8,11433957.0,2916310,497,45989,20,,,
3415,Sul,PR,,41,,,,2023-02-25,8,11433957.0,2916751,441,46004,15,,,
3416,Sul,PR,,41,,,,2023-02-26,9,11433957.0,2916869,118,46004,0,,,
3417,Sul,PR,,41,,,,2023-02-27,9,11433957.0,2916967,98,46004,0,,,
3418,Sul,PR,,41,,,,2023-02-28,9,11433957.0,2917442,475,46008,4,,,
3419,Sul,PR,,41,,,,2023-03-01,9,11433957.0,2917825,383,46013,5,,,
3420,Sul,PR,,41,,,,2023-03-02,9,11433957.0,2918153,328,46017,4,,,
3421,Sul,PR,,41,,,,2023-03-03,9,11433957.0,2918459,306,46018,1,,,
3422,Sul,PR,,41,,,,2023-03-04,9,11433957.0,2920177,1718,46022,4,,,
3423,Sul,PR,,41,,,,2023-03-05,10,11433957.0,2920177,0,46022,0,,,
3424,Sul,PR,,41,,,,2023-03-06,10,11433957.0,2920177,0,46022,0,,,
3425,Sul,PR,,41,,,,2023-03-07,10,11433957.0,2920177,0,46022,0,,,
3426,Sul,PR,,41,,,,2023-03-08,10,11433957.0,2920177,0,46022,0,,,
3427,Sul,PR,,41,,,,2023-03-09,10,11433957.0,2920177,0,46022,0,,,
3428,Sul,PR,,41,,,,2023-03-10,10,11433957.0,2920177,0,46022,0,,,
3429,Sul,PR,,41,,,,2023-03-11,10,11433957.0,2921941,1764,46033,11,,,
3430,Sul,PR,,41,,,,2023-03-12,11,11433957.0,2921941,0,46033,0,,,
3431,Sul,PR,,41,,,,2023-03-13,11,11433957.0,2921941,0,46033,0,,,
3432,Sul,PR,,41,,,,2023-03-14,11,11433957.0,2921941,0,46033,0,,,
3433,Sul,PR,,41,,,,2023-03-15,11,11433957.0,2921941,0,46033,0,,,
3434,Sul,PR,,41,,,,2023-03-16,11,11433957.0,2921941,0,46033,0,,,
3435,Sul,PR,,41,,,,2023-03-17,11,11433957.0,2921941,0,46033,0,,,
3436,Sul,PR,,41,,,,2023-03-18,11,11433957.0,2924042,2101,46051,18,,,
3437,Sul,PR,,41,,,,2023-03-19,12,11433957.0,2924042,0,46051,0,,,
3438,Sul,PR,,41,,,,2023-03-20,12,11433957.0,2924042,0,46051,0,,,
3439,Sul,PR,,41,,,,2023-03-21,12,11433957.0,2924042,0,46051,0,,,
3440,Sul,PR,,41,,,,2023-03-22,12,11433957.0,2924042,0,46051,0,,,
3441,Sul,PR,,41,,,,2023-03-23,12,11433957.0,2924042,0,46051,0,,,
3442,Sul,PR,,41,,,,2023-03-24,12,11433957.0,2924042,0,46051,0,,,
3443,Sul,PR,,41,,,,2023-03-25,12,11433957.0,2926233,2191,46085,34,,,
3444,Sul,PR,,41,,,,2023-03-26,13,11433957.0,2926233,0,46085,0,,,
3445,Sul,PR,,41,,,,2023-03-27,13,11433957.0,2926233,0,46085,0,,,
3446,Sul,PR,,41,,,,2023-03-28,13,11433957.0,2926233,0,46085,0,,,
3447,Sul,PR,,41,,,,2023-03-29,13,11433957.0,2926233,0,46085,0,,,
3448,Sul,PR,,41,,,,2023-03-30,13,11433957.0,2926233,0,46085,0,,,
3449,Sul,PR,,41,,,,2023-03-31,13,11433957.0,2926233,0,46085,0,,,
3450,Sul,PR,,41,,,,2023-04-01,13,11433957.0,2928174,1941,46094,9,,,
3451,Sul,PR,,41,,,,2023-04-02,14,11433957.0,2928174,0,46094,0,,,
3452,Sul,PR,,41,,,,2023-04-03,14,11433957.0,2928174,0,46094,0,,,
3453,Sul,PR,,41,,,,2023-04-04,14,11433957.0,2928174,0,46094,0,,,
3454,Sul,PR,,41,,,,2023-04-05,14,11433957.0,2928174,0,46094,0,,,
3455,Sul,PR,,41,,,,2023-04-06,14,11433957.0,2928174,0,46094,0,,,
3456,Sul,PR,,41,,,,2023-04-07,14,11433957.0,2928174,0,46094,0,,,
3457,Sul,PR,,41,,,,2023-04-08,14,11433957.0,2930188,2014,46147,53,,,
3458,Sul,PR,,41,,,,2023-04-09,15,11433957.0,2930188,0,46147,0,,,
3459,Sul,PR,,41,,,,2023-04-10,15,11433957.0,2930188,0,46147,0,,,
3460,Sul,PR,,41,,,,2023-04-11,15,11433957.0,2930188,0,46147,0,,,
3461,Sul,PR,,41,,,,2023-04-12,15,11433957.0,2930188,0,46147,0,,,
3462,Sul,PR,,41,,,,2023-04-13,15,11433957.0,2930188,0,46147,0,,,
3463,Sul,PR,,41,,,,2023-04-14,15,11433957.0,2930188,0,46147,0,,,
3464,Sul,PR,,41,,,,2023-04-15,15,11433957.0,2932055,1867,46200,53,,,
3465,Sul,PR,,41,,,,2023-04-16,16,11433957.0,2932055,0,46200,0,,,
3466,Sul,PR,,41,,,,2023-04-17,16,11433957.0,2932055,0,46200,0,,,
3467,Sul,PR,,41,,,,2023-04-18,16,11433957.0,2932055,0,46200,0,,,
3468,Sul,PR,,41,,,,2023-04-19,16,11433957.0,2932055,0,46200,0,,,
3469,Sul,PR,,41,,,,2023-04-20,16,11433957.0,2932055,0,46200,0,,,
3470,Sul,PR,,41,,,,2023-04-21,16,11433957.0,2932055,0,46200,0,,,
3471,Sul,PR,,41,,,,2023-04-22,16,11433957.0,2934049,1994,46253,53,,,
3472,Sul,PR,,41,,,,2023-04-23,17,11433957.0,2934049,0,46253,0,,,
3473,Sul,PR,,41,,,,2023-04-24,17,11433957.0,2934049,0,46253,0,,,
3474,Sul,PR,,41,,,,2023-04-25,17,11433957.0,2934049,0,46253,0,,,
3475,Sul,PR,,41,,,,2023-04-26,17,11433957.0,2934049,0,46253,0,,,
3476,Sul,PR,,41,,,,2023-04-27,17,11433957.0,2934049,0,46253,0,,,
3477,Sul,PR,,41,,,,2023-04-28,17,11433957.0,2934049,0,46253,0,,,
3478,Sul,PR,,41,,,,2023-04-29,17,11433957.0,2935484,1435,46322,69,,,
3479,Sul,PR,,41,,,,2023-04-30,18,11433957.0,2935484,0,46322,0,,,
3480,Sul,PR,,41,,,,2023-05-01,18,11433957.0,2935484,0,46322,0,,,
3481,Sul,PR,,41,,,,2023-05-02,18,11433957.0,2935484,0,46322,0,,,
3482,Sul,PR,,41,,,,2023-05-03,18,11433957.0,2935484,0,46322,0,,,
3483,Sul,PR,,41,,,,2023-05-04,18,11433957.0,2935484,0,46322,0,,,
3484,Sul,PR,,41,,,,2023-05-05,18,11433957.0,2935484,0,46322,0,,,
3485,Sul,PR,,41,,,,2023-05-06,18,11433957.0,2936494,1010,46338,16,,,
3486,Sul,PR,,41,,,,2023-05-07,19,11433957.0,2936494,0,46338,0,,,
3487,Sul,PR,,41,,,,2023-05-08,19,11433957.0,2936494,0,46338,0,,,
3488,Sul,PR,,41,,,,2023-05-09,19,11433957.0,2936494,0,46338,0,,,
3489,Sul,PR,,41,,,,2023-05-10,19,11433957.0,2936494,0,46338,0,,,
3490,Sul,PR,,41,,,,2023-05-11,19,11433957.0,2936494,0,46338,0,,,
3491,Sul,PR,,41,,,,2023-05-12,19,11433957.0,2936494,0,46338,0,,,
3492,Sul,PR,,41,,,,2023-05-13,19,11433957.0,2938741,2247,46344,6,,,
3493,Sul,PR,,41,,,,2023-05-14,20,11433957.0,2938741,0,46344,0,,,
3494,Sul,PR,,41,,,,2023-05-15,20,11433957.0,2938741,0,46344,0,,,
3495,Sul,PR,,41,,,,2023-05-16,20,11433957.0,2938741,0,46344,0,,,
3496,Sul,PR,,41,,,,2023-05-17,20,11433957.0,2938741,0,46344,0,,,
3497,Sul,PR,,41,,,,2023-05-18,20,11433957.0,2938741,0,46344,0,,,
3498,Sul,PR,,41,,,,2023-05-19,20,11433957.0,2938741,0,46344,0,,,
3499,Sul,PR,,41,,,,2023-05-20,20,11433957.0,2940271,1530,46334,-10,,,
3500,Sul,PR,,41,,,,2023-05-21,21,11433957.0,2940271,0,46334,0,,,
3501,Sul,PR,,41,,,,2023-05-22,21,11433957.0,2940271,0,46334,0,,,
3502,Sul,PR,,41,,,,2023-05-23,21,11433957.0,2940271,0,46334,0,,,
3503,Sul,PR,,41,,,,2023-05-24,21,11433957.0,2940271,0,46334,0,,,
3504,Sul,PR,,41,,,,2023-05-25,21,11433957.0,2940271,0,46334,0,,,
3505,Sul,PR,,41,,,,2023-05-26,21,11433957.0,2940271,0,46334,0,,,
3506,Sul,PR,,41,,,,2023-05-27,21,11433957.0,2941561,1290,46353,19,,,
3507,Sul,PR,,41,,,,2023-05-28,22,11433957.0,2941561,0,46353,0,,,
3508,Sul,PR,,41,,,,2023-05-29,22,11433957.0,2941561,0,46353,0,,,
3509,Sul,PR,,41,,,,2023-05-30,22,11433957.0,2941561,0,46353,0,,,
3510,Sul,PR,,41,,,,2023-05-31,22,11433957.0,2941561,0,46353,0,,,
3511,Sul,PR,,41,,,,2023-06-01,22,11433957.0,2941561,0,46353,0,,,
3512,Sul,PR,,41,,,,2023-06-02,22,11433957.0,2941561,0,46353,0,,,
3513,Sul,PR,,41,,,,2023-06-03,22,11433957.0,2943140,1579,46381,28,,,
3514,Sul,PR,,41,,,,2023-06-04,23,11433957.0,2943140,0,46381,0,,,
3515,Sul,PR,,41,,,,2023-06-05,23,11433957.0,2943140,0,46381,0,,,
3516,Sul,PR,,41,,,,2023-06-06,23,11433957.0,2943140,0,46381,0,,,
3517,Sul,PR,,41,,,,2023-06-07,23,11433957.0,2943140,0,46381,0,,,
3518,Sul,PR,,41,,,,2023-06-08,23,11433957.0,2943140,0,46381,0,,,
3519,Sul,PR,,41,,,,2023-06-09,23,11433957.0,2943140,0,46381,0,,,
3520,Sul,SC,,42,,,,2023-01-01,1,7164788.0,1956153,0,22583,0,,,
3521,Sul,SC,,42,,,,2023-01-02,1,7164788.0,1957477,1324,22589,6,,,
3522,Sul,SC,,42,,,,2023-01-03,1,7164788.0,1958579,1102,22600,11,,,
3523,Sul,SC,,42,,,,2023-01-04,1,7164788.0,1959822,1243,22607,7,,,
3524,Sul,SC,,42,,,,2023-01-05,1,7164788.0,1960798,976,22611,4,,,
3525,Sul,SC,,42,,,,2023-01-06,1,7164788.0,1961908,1110,22615,4,,,
3526,Sul,SC,,42,,,,2023-01-07,1,7164788.0,1962863,955,22614,-1,,,
3527,Sul,SC,,42,,,,2023-01-08,2,7164788.0,1963089,226,22615,1,,,
3528,Sul,SC,,42,,,,2023-01-09,2,7164788.0,1963210,121,22615,0,,,
3529,Sul,SC,,42,,,,2023-01-10,2,7164788.0,1964189,979,22615,0,,,
3530,Sul,SC,,42,,,,2023-01-11,2,7164788.0,1965136,947,22615,0,,,
3531,Sul,SC,,42,,,,2023-01-12,2,7164788.0,1965955,819,22615,0,,,
3532,Sul,SC,,42,,,,2023-01-13,2,7164788.0,1966970,1015,22615,0,,,
3533,Sul,SC,,42,,,,2023-01-14,2,7164788.0,1967907,937,22615,0,,,
3534,Sul,SC,,42,,,,2023-01-15,3,7164788.0,1968058,151,22615,0,,,
3535,Sul,SC,,42,,,,2023-01-16,3,7164788.0,1968113,55,22615,0,,,
3536,Sul,SC,,42,,,,2023-01-17,3,7164788.0,1968922,809,22615,0,,,
3537,Sul,SC,,42,,,,2023-01-18,3,7164788.0,1969756,834,22615,0,,,
3538,Sul,SC,,42,,,,2023-01-19,3,7164788.0,1970957,1201,22615,0,,,
3539,Sul,SC,,42,,,,2023-01-20,3,7164788.0,1971482,525,22615,0,,,
3540,Sul,SC,,42,,,,2023-01-21,3,7164788.0,1972055,573,22661,46,,,
3541,Sul,SC,,42,,,,2023-01-22,4,7164788.0,1972163,108,22661,0,,,
3542,Sul,SC,,42,,,,2023-01-23,4,7164788.0,1972223,60,22663,2,,,
3543,Sul,SC,,42,,,,2023-01-24,4,7164788.0,1972850,627,22665,2,,,
3544,Sul,SC,,42,,,,2023-01-25,4,7164788.0,1973423,573,22667,2,,,
3545,Sul,SC,,42,,,,2023-01-26,4,7164788.0,1974004,581,22667,0,,,
3546,Sul,SC,,42,,,,2023-01-27,4,7164788.0,1974437,433,22669,2,,,
3547,Sul,SC,,42,,,,2023-01-28,4,7164788.0,1974921,484,22669,0,,,
3548,Sul,SC,,42,,,,2023-01-29,5,7164788.0,1975003,82,22670,1,,,
3549,Sul,SC,,42,,,,2023-01-30,5,7164788.0,1975079,76,22672,2,,,
3550,Sul,SC,,42,,,,2023-01-31,5,7164788.0,1975649,570,22673,1,,,
3551,Sul,SC,,42,,,,2023-02-01,5,7164788.0,1976153,504,22679,6,,,
3552,Sul,SC,,42,,,,2023-02-02,5,7164788.0,1976624,471,22681,2,,,
3553,Sul,SC,,42,,,,2023-02-03,5,7164788.0,1977051,427,22683,2,,,
3554,Sul,SC,,42,,,,2023-02-04,5,7164788.0,1977051,0,22683,0,,,
3555,Sul,SC,,42,,,,2023-02-05,6,7164788.0,1977402,351,22683,0,,,
3556,Sul,SC,,42,,,,2023-02-06,6,7164788.0,1977454,52,22684,1,,,
3557,Sul,SC,,42,,,,2023-02-07,6,7164788.0,1978127,673,22685,1,,,
3558,Sul,SC,,42,,,,2023-02-08,6,7164788.0,1978409,282,22685,0,,,
3559,Sul,SC,,42,,,,2023-02-09,6,7164788.0,1978799,390,22687,2,,,
3560,Sul,SC,,42,,,,2023-02-10,6,7164788.0,1979284,485,22687,0,,,
3561,Sul,SC,,42,,,,2023-02-11,6,7164788.0,1979608,324,22689,2,,,
3562,Sul,SC,,42,,,,2023-02-12,7,7164788.0,1979649,41,22689,0,,,
3563,Sul,SC,,42,,,,2023-02-13,7,7164788.0,1979733,84,22689,0,,,
3564,Sul,SC,,42,,,,2023-02-14,7,7164788.0,1980154,421,22691,2,,,
3565,Sul,SC,,42,,,,2023-02-15,7,7164788.0,1980597,443,22692,1,,,
3566,Sul,SC,,42,,,,2023-02-16,7,7164788.0,1980914,317,22692,0,,,
3567,Sul,SC,,42,,,,2023-02-17,7,7164788.0,1981239,325,22693,1,,,
3568,Sul,SC,,42,,,,2023-02-18,7,7164788.0,1981538,299,22695,2,,,
3569,Sul,SC,,42,,,,2023-02-19,8,7164788.0,1981589,51,22695,0,,,
3570,Sul,SC,,42,,,,2023-02-20,8,7164788.0,1981647,58,22695,0,,,
3571,Sul,SC,,42,,,,2023-02-21,8,7164788.0,1981770,123,22696,1,,,
3572,Sul,SC,,42,,,,2023-02-22,8,7164788.0,1981901,131,22698,2,,,
3573,Sul,SC,,42,,,,2023-02-23,8,7164788.0,1982396,495,22698,0,,,
3574,Sul,SC,,42,,,,2023-02-24,8,7164788.0,1983071,675,22699,1,,,
3575,Sul,SC,,42,,,,2023-02-25,8,7164788.0,1983474,403,22700,1,,,
3576,Sul,SC,,42,,,,2023-02-26,9,7164788.0,1983958,484,22700,0,,,
3577,Sul,SC,,42,,,,2023-02-27,9,7164788.0,1983986,28,22701,1,,,
3578,Sul,SC,,42,,,,2023-02-28,9,7164788.0,1984496,510,22701,0,,,
3579,Sul,SC,,42,,,,2023-03-01,9,7164788.0,1985000,504,22701,0,,,
3580,Sul,SC,,42,,,,2023-03-02,9,7164788.0,1985542,542,22703,2,,,
3581,Sul,SC,,42,,,,2023-03-03,9,7164788.0,1985888,346,22703,0,,,
3582,Sul,SC,,42,,,,2023-03-04,9,7164788.0,1986447,559,22703,0,,,
3583,Sul,SC,,42,,,,2023-03-05,10,7164788.0,1986447,0,22703,0,,,
3584,Sul,SC,,42,,,,2023-03-06,10,7164788.0,1986447,0,22703,0,,,
3585,Sul,SC,,42,,,,2023-03-07,10,7164788.0,1986447,0,22703,0,,,
3586,Sul,SC,,42,,,,2023-03-08,10,7164788.0,1986447,0,22703,0,,,
3587,Sul,SC,,42,,,,2023-03-09,10,7164788.0,1986447,0,22703,0,,,
3588,Sul,SC,,42,,,,2023-03-10,10,7164788.0,1986447,0,22703,0,,,
3589,Sul,SC,,42,,,,2023-03-11,10,7164788.0,1991039,4592,22704,1,,,
3590,Sul,SC,,42,,,,2023-03-12,11,7164788.0,1991039,0,22704,0,,,
3591,Sul,SC,,42,,,,2023-03-13,11,7164788.0,1991039,0,22704,0,,,
3592,Sul,SC,,42,,,,2023-03-14,11,7164788.0,1991039,0,22704,0,,,
3593,Sul,SC,,42,,,,2023-03-15,11,7164788.0,1991039,0,22704,0,,,
3594,Sul,SC,,42,,,,2023-03-16,11,7164788.0,1991039,0,22704,0,,,
3595,Sul,SC,,42,,,,2023-03-17,11,7164788.0,1991039,0,22704,0,,,
3596,Sul,SC,,42,,,,2023-03-18,11,7164788.0,2000593,9554,22708,4,,,
3597,Sul,SC,,42,,,,2023-03-19,12,7164788.0,2000593,0,22708,0,,,
3598,Sul,SC,,42,,,,2023-03-20,12,7164788.0,2000593,0,22708,0,,,
3599,Sul,SC,,42,,,,2023-03-21,12,7164788.0,2000593,0,22708,0,,,
3600,Sul,SC,,42,,,,2023-03-22,12,7164788.0,2000593,0,22708,0,,,
3601,Sul,SC,,42,,,,2023-03-23,12,7164788.0,2000593,0,22708,0,,,
3602,Sul,SC,,42,,,,2023-03-24,12,7164788.0,2000593,0,22708,0,,,
3603,Sul,SC,,42,,,,2023-03-25,12,7164788.0,2004504,3911,22722,14,,,
3604,Sul,SC,,42,,,,2023-03-26,13,7164788.0,2004504,0,22722,0,,,
3605,Sul,SC,,42,,,,2023-03-27,13,7164788.0,2004504,0,22722,0,,,
3606,Sul,SC,,42,,,,2023-03-28,13,7164788.0,2004504,0,22722,0,,,
3607,Sul,SC,,42,,,,2023-03-29,13,7164788.0,2004504,0,22722,0,,,
3608,Sul,SC,,42,,,,2023-03-30,13,7164788.0,2004504,0,22722,0,,,
3609,Sul,SC,,42,,,,2023-03-31,13,7164788.0,2004504,0,22722,0,,,
3610,Sul,SC,,42,,,,2023-04-01,13,7164788.0,2008949,4445,22731,9,,,
3611,Sul,SC,,42,,,,2023-04-02,14,7164788.0,2008949,0,22731,0,,,
3612,Sul,SC,,42,,,,2023-04-03,14,7164788.0,2008949,0,22731,0,,,
3613,Sul,SC,,42,,,,2023-04-04,14,7164788.0,2008949,0,22731,0,,,
3614,Sul,SC,,42,,,,2023-04-05,14,7164788.0,2008949,0,22731,0,,,
3615,Sul,SC,,42,,,,2023-04-06,14,7164788.0,2008949,0,22731,0,,,
3616,Sul,SC,,42,,,,2023-04-07,14,7164788.0,2008949,0,22731,0,,,
3617,Sul,SC,,42,,,,2023-04-08,14,7164788.0,2011795,2846,22741,10,,,
3618,Sul,SC,,42,,,,2023-04-09,15,7164788.0,2011795,0,22741,0,,,
3619,Sul,SC,,42,,,,2023-04-10,15,7164788.0,2011795,0,22741,0,,,
3620,Sul,SC,,42,,,,2023-04-11,15,7164788.0,2011795,0,22741,0,,,
3621,Sul,SC,,42,,,,2023-04-12,15,7164788.0,2011795,0,22741,0,,,
3622,Sul,SC,,42,,,,2023-04-13,15,7164788.0,2011795,0,22741,0,,,
3623,Sul,SC,,42,,,,2023-04-14,15,7164788.0,2011795,0,22741,0,,,
3624,Sul,SC,,42,,,,2023-04-15,15,7164788.0,2014451,2656,22754,13,,,
3625,Sul,SC,,42,,,,2023-04-16,16,7164788.0,2014451,0,22754,0,,,
3626,Sul,SC,,42,,,,2023-04-17,16,7164788.0,2014451,0,22754,0,,,
3627,Sul,SC,,42,,,,2023-04-18,16,7164788.0,2014451,0,22754,0,,,
3628,Sul,SC,,42,,,,2023-04-19,16,7164788.0,2014451,0,22754,0,,,
3629,Sul,SC,,42,,,,2023-04-20,16,7164788.0,2014451,0,22754,0,,,
3630,Sul,SC,,42,,,,2023-04-21,16,7164788.0,2014451,0,22754,0,,,
3631,Sul,SC,,42,,,,2023-04-22,16,7164788.0,2015930,1479,22764,10,,,
3632,Sul,SC,,42,,,,2023-04-23,17,7164788.0,2015930,0,22764,0,,,
3633,Sul,SC,,42,,,,2023-04-24,17,7164788.0,2015930,0,22764,0,,,
3634,Sul,SC,,42,,,,2023-04-25,17,7164788.0,2015930,0,22764,0,,,
3635,Sul,SC,,42,,,,2023-04-26,17,7164788.0,2015930,0,22764,0,,,
3636,Sul,SC,,42,,,,2023-04-27,17,7164788.0,2015930,0,22764,0,,,
3637,Sul,SC,,42,,,,2023-04-28,17,7164788.0,2015930,0,22764,0,,,
3638,Sul,SC,,42,,,,2023-04-29,17,7164788.0,2017419,1489,22773,9,,,
3639,Sul,SC,,42,,,,2023-04-30,18,7164788.0,2017419,0,22773,0,,,
3640,Sul,SC,,42,,,,2023-05-01,18,7164788.0,2017419,0,22773,0,,,
3641,Sul,SC,,42,,,,2023-05-02,18,7164788.0,2017419,0,22773,0,,,
3642,Sul,SC,,42,,,,2023-05-03,18,7164788.0,2017419,0,22773,0,,,
3643,Sul,SC,,42,,,,2023-05-04,18,7164788.0,2017419,0,22773,0,,,
3644,Sul,SC,,42,,,,2023-05-05,18,7164788.0,2017419,0,22773,0,,,
3645,Sul,SC,,42,,,,2023-05-06,18,7164788.0,2018615,1196,22779,6,,,
3646,Sul,SC,,42,,,,2023-05-07,19,7164788.0,2018615,0,22779,0,,,
3647,Sul,SC,,42,,,,2023-05-08,19,7164788.0,2018615,0,22779,0,,,
3648,Sul,SC,,42,,,,2023-05-09,19,7164788.0,2018615,0,22779,0,,,
3649,Sul,SC,,42,,,,2023-05-10,19,7164788.0,2018615,0,22779,0,,,
3650,Sul,SC,,42,,,,2023-05-11,19,7164788.0,2018615,0,22779,0,,,
3651,Sul,SC,,42,,,,2023-05-12,19,7164788.0,2018615,0,22779,0,,,
3652,Sul,SC,,42,,,,2023-05-13,19,7164788.0,2020084,1469,22785,6,,,
3653,Sul,SC,,42,,,,2023-05-14,20,7164788.0,2020084,0,22785,0,,,
3654,Sul,SC,,42,,,,2023-05-15,20,7164788.0,2020084,0,22785,0,,,
